episode,episode_title,published,track_number,track_title,artist,time,year,country,episode_link,audio_url
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",1,I’m Needin’ You,Fun Fun,05:48,1994,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",2,Street Groove,Clio & Kay,06:49,1990,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",3,Swiss Cows,Tam Harrow,05:28,2017,USA,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",4,Keep on Rolling,Tom Hooker,03:07,2021,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",5,Rockawillie,Sabrina Salerno,03:34,1994,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",6,Video Games,De Niro,07:00,1991,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",7,Face to Face,Albert One,05:45,2015,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",8,I Always Dream About You,Spagna,04:36,1993,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",9,Something,Savage,05:49,1993,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",10,U.S.A.,Joe Yellow,05:16,1992,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
33,Italo Disco After the 1980s - Part 2,"Sun, 28 Nov 2021 22:16:53 +0000",11,You and the Sunshine,Den Harrow,05:44,1993,Italy,https://www.discoitalo.com/2021/11/28/italo-disco-after-the-1980s-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",1,Do You Wanna Dance,Miko Mission,03:47,2020,Italy,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",2,Hey Señorita,Eddy Huntington,03:49,1990,Italy,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",3,Shake Your Head,CC Catch,03:18,2003,Germany,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",4,Shut Up (And Sleep With Me),Sin With Sebastian,03:47,1995,Germany,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",5,E-mail box,Ken Laszlo,05:13,1998,Italy,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",6,Burn In His Hands,P. Lion,05:10,1991,Italy,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",7,Champion’s Cue,Koto,06:01,1990,Italy,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",8,Do You Want Me (Let’s Go),Lee Marrow,06:27,1990,Italy,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",9,Don’t Be Aggressive,Sandra,04:48,1992,Germany,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",10,TV Makes the Superstar,Modern Talking,03:46,2003,Germany,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
32,Italo Disco After the 1980s - Part 1,"Sun, 14 Nov 2021 22:48:25 +0000",11,The Beat Goes On,Ryan Paris,04:01,1992,Italy,https://www.discoitalo.com/2021/11/14/italo-disco-after-the-1980s-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-After1980s-Part1.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",1,I Wanna Be Your Lover,La Bionda,03:15,1980,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",2,Can’t Hold Back (Your Loving),Kano,04:45,1981,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",3,Dirty Talk,Klein & M.B.O.,05:36,1982,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",4,Dolce Vita,Ryan Paris,03:55,1983,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",5,Tarzan Boy,Baltimora,06:19,1984,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",6,Faces,Clio & Roberto Ferrante,05:41,1985,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",7,Jabdah,Koto,07:35,1986,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",8,Don’t Break My Heart,Den Harrow,03:53,1987,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",9,I’m Loosing You,Savage,03:28,1988,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
31,Italo Disco Review 1980-1989,"Mon, 08 Nov 2021 04:22:54 +0000",10,You Drive Me Crazy,Reflectors,05:00,1989,Italy,https://www.discoitalo.com/2021/11/08/italo-disco-review-1980-1989/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980-1989.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",1,You Never Said Goodbye,Cherry Lime,07:35,1989,Canada / Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",2,Sex,Sabrina,04:13,1989,Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",3,Guy Guy,Max Coveri,06:11,1989,Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",4,You Drive Me Crazy,Reflectors,05:00,1989,Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",5,Love Games,Robert Camero,06:28,1989,Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",6,No Tears,Fancy,03:19,1989,Germany,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",7,Fashion,Noname,06:54,1989,Germany,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",8,Fantasy Boy,New Baccara,03:54,1989,Germany,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",9,Boom Boom Dollars,King Kong & D’Jungle Girls,03:02,1989,Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",10,Bang Bang Baby,Eddy Huntington,04:00,1989,Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
30,Italo Disco Songs from 1989 Part 2,"Mon, 11 Oct 2021 03:52:10 +0000",11,Boom Boom,Tina,06:08,1989,Italy,https://www.discoitalo.com/2021/10/11/italo-disco-songs-from-1989-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part2.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",1,One Step To Heaven,Miko Mission,05:04,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",2,Give Me Love,Fun Fun,04:15,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",3,I Love You,Helen,07:59,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",4,Your Body Your Feeling,Toys For Boys,04:25,1989,France,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",5,I Just Died In Your Arms,Savage,05:36,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",6,Physical Attraction,Eddy Huntington,04:19,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",7,Holiday Night,Den Harrow,03:59,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",8,Touch Me Baby,Sharon,03:28,1989,Switzerland,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",9,Baby I Need Your Lovin’,Jerome Stocks,05:59,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",10,Atfalouna,Hassan Ideddir,04:05,1989,France,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
29,Italo Disco Songs from 1989 Part 1,"Thu, 23 Sep 2021 01:59:55 +0000",11,Wild Boy,Joe Yellow,06:04,1989,Italy,https://www.discoitalo.com/2021/09/23/italo-disco-songs-from-1989-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1989-part1.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",1,A World Without You,Bad Boys Blue,03:37,1988,Germany,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",2,ByT&E,Syntech,05:45,1988,Netherlands,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",3,Naughty Boy,MacHo Gang,03:59,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",4,Runaway,Jasmine,05:31,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",5,Everything You Love (Dolce Vita Edit),Chip Chip,06:13,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",6,Viens Tu a Danser,P. J. Marcus,06:43,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",7,Love Is Like a Bird,Cristina,04:55,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",8,Tonight,Valentino,07:46,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",9,It’s So Funny (Extended Banana Version),King Kong & D’Jungle Girls,05:53,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
28,Italo Disco Songs from 1988 Part 4,"Sun, 12 Sep 2021 19:14:36 +0000",10,Dimmi Dimmi,Dalla / Morandi,08:10,1988,Italy,https://www.discoitalo.com/2021/09/12/italo-disco-songs-from-1988-part-4/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part4.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",1,ABCD,Radiorama,07:13,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",2,Like a Yo Yo,Sabrina,03:27,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",3,Born To Love,Den Harrow,04:25,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",4,Hot Love,Jenny Kee,06:40,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",5,Boys And Girls,Mandy Smith,03:44,1988,UK,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",6,Upside Down,Coo Coo,07:51,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",7,Awaka Boy,Tatjana,04:08,1988,Netherlands,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",8,Lost In Paris,Fred Ventura,06:57,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",9,I Believe,Miko Mission,06:20,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
27,Italo Disco Songs from 1988 Part 3,"Sat, 04 Sep 2021 18:09:33 +0000",10,I’m singing again,Wilson Ferguson,03:31,1988,Italy,https://www.discoitalo.com/2021/09/04/italo-disco-songs-from-1988-part-3/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part3.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",1,Children of the Sky,Giorgia Morandi,07:07,1988,Italy,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",2,Tell Me The Reason,Alan Barry,06:09,1988,Italy,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",3,For Your Love,Roby Rotondo,05:19,1988,Italy,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",4,I’m Loosing You,Savage,03:28,1988,Italy,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",5,My Chico,Sabrina,03:41,1988,Italy,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",6,Only One Night,The Hurricanes,03:36,1988,Germany,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",7,I Wanna Be Your Love,Rose,06:30,1988,Italy,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
26,Italo Disco Songs from 1988 Part 2,"Tue, 24 Aug 2021 04:49:38 +0000",8,Digital Signal Processor,Cyber People,06:58,1988,Italy,https://www.discoitalo.com/2021/08/24/italo-disco-songs-from-1988-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1988-part2.mp3
